label,data
1,최근에 왜 이리 분통 터지는 뉴스가 많노 유튜브도 못 보겠다
1,뭐 봤는데 뉴스야 맨날 안 좋은 일 알려주는 매체잖아
1,아니 니 그거 못 봤나 그알에도 나왔는데 의붓아버지가 딸이랑 딸 친구까지 건드린 거
1,아! 그거 봤다 애들 너무 불쌍하더라 ㅠㅠ
1,술 먹여 가지고 애가 자기 기억이 확실한지도 모르는데 진심 눈물 났음...
1,그 어린애들이 얼마나 힘들었겠어 ㅠㅠ 가슴 아프다 진짜
1,하... 나도 주변에 관심 없긴 하지만 어른들은 뭐 했노 싶더라...
1,그 어린 나이에 생을 포기할 정도면... 내가 다 미안해
1,우리 엄마도 같이 그알 보면서 울었다 ㅠㅠ
1,딸 가진 부모 전부 억장 무너짐
1,애들 상대로 그러고 싶을까 그러니까 범죄자인 거겠지만
1,법이 얼마나 물렁하고 처벌이 얼마나 만만하면 아직도 이래?
1,이렇게 뒤 늦게라도 알려진 사건들이라도 형량을 세게 때려야지
1,내 말이... 그래야 혹시라도 잠재적인 범죄자들이 겁이라도 낼 거 아니야
1,이번에 이 사건이 무고한 중학생들이라서 같이 분노하는 사람이라도 많지
1,맞아 평소에 얼마나 사건 사고가 많이 일어나는데 흐지부지 넘어가는 것도 많겠지
1,뉴스 보면서 또야 하면서 덤덤한 때 있음 이렇게 무던 해지는 것도 슬프다 현실이
1,야 환경 스페셜 봤나? 옷을 위한 지구는 없다 제목 이거임
1,아 그거 얘기만 들었는데... 그렇게 충격적이라매
1,응응 리얼 일단 비주얼적으로 충격이었음 화면이 가득 옷 쓰레기
1,그렇다 하더라 대충 요약 좀 해줘
1,보통 헌옷수거함에 버린 옷들이 아프리카 같은데 수출되잖아
1,어어 그래서 그쪽에 옷 못 사는 애들 나눠주고 그런 거 아니가?
1,아님 아님 ㅠ 거기 중고 시장에서도 안 팔린 옷들은 다 운하에 버린대
1,헐 옷을 바로 물에다 버린다고? 그러면 막히는 거 아님?
1,그래서 다 쓰레기옷이 강을 이룬대 그걸 태우고 해도 수출을 너무 많이 해서 뭘 못하는 상태래 ㅠ
1,와 갑자기 반성 되노... 근데 패션이 유독 유행도 빠르고 해서 버려지는 옷 많을 것 같다 ㅠ
1,나 최근에 엄청 싸게 사는 중국 사이트 알아서 대량으로 샀거든 ㅠㅠ
1,나도 되게 쉬운 마음으로 한 철 입고 버리지~ 하면서 많이 삼 ㅠㅠ
1,응응 ㅠ 그래서 완전 찔리고 반성했음...
1,근데 이게 사는 사람들만 잘못인 건 아니잖아
1,그렇지 온갖 나라에서 좀 인건비 저렴한 나라에 옷 공장 세우잖아
1,어어 거기서 옷만 버리겠나 공장 돌리는데 폐수 같은 것도 나오잖아... 심각하네
1,왜 아직도 덥지? 머리 박박 밀어버릴까 봐
1,너무 극단적인 거 아니가 키키 갑자기 대머리 한다고 하네
1,아니 대머리는 아니고 키키 전부터 하고 싶었던 머리 있긴 함
1,어떤 건데? 너 머리 잘 안 하잖아 평소에도 관리 대충 하고
1,응응 관리 별로 필요 없을걸 아래쪽? 안쪽 머리 바리깡으로 미는 거 해보고 싶었음
1,투블럭 아니야? 위에도 숏컷으로 치게? 와 대담하다
1,아니 언더컷이라고 요새 여자들도 많이 한대 키키 윗머리는 길게 두는 거지
1,신기하다 처음 들어... 요새는 다들 시크릿투톤인가? 안쪽 머리 염색이나 탈색하더만
1,아... 그것도 할까 생각해봤었는데 그러면 평소에 꾸미고 다녀야 할 것 같아서 키키
1,밀어버리는 것도 되게 쎄 보일 것 같은데 안 꾸며도 되나 키키
1,나 머리숱 엄청 많아서 티 하나도 안 날걸? 키키
1,근데 너 단발로 자른 지 얼마 안되지 않았어? 덥다고 잘랐잖아
1,야 응 근데 숱 많아서 아직도 덥다니까 키키 머리털 너무 많아서 처치 곤란 임
1,그거 축복이다 ㅠㅠ 나는 스트레스 받아서 원래도 없는 머리 더 빠짐 ㅠㅠ 부럽다
1,중간이... 항상 제일 좋은 법이지...
1,나 곱슬기도 있어서 완전 폭탄머리인 거 알잖아
1,하 가진 자의 여유일 뿐이다... 아무튼 너 머리 하면 바로 셀카 보여줘
1,대박 꿀 정보 알려드림 나 옮긴 헬스장 트레이너 얼굴 보고 뽑음 백퍼 키키
1,키키 아 대체 어느 정도길래 돌부처인 니가 이렇게 흥분하는 거야?
1,전에 강제로 운동 시키던 트레이너도 잘생겼던데... 오늘 눈 호강했잖아
1,더 말해줘 나 지금 운동 새로 등록할까 엄청나게 혹하는 중이야 ㅎ
1,오늘 등록 도와주던 직원은 진짜 아이돌이었어 그 프로듀스에서 내가 좋아한 애 닮았어
1,키키 이야 대단한데? 운동이 가고 싶어지겠다 아주 긍정적인 효과다
1,진심... 상담하러 갔다가 눈 마주치고 설레서 바로 계약했잖아
1,운동하러 가는 거 맞냐고 키키 불순한 의도로 건강해지네 키키
1,내가 정말 너도 오라고 영업하려고 하는 말이 아니라니까 그런데 서비스도 괜찮았어
1,운동 가르쳐주는 건 잘 가르쳐줘?
1,나는 기구 같은 건 내가 제대로 하고 있는지 잘 모르겠더라고...
1,내 경우에는 오늘도 기구 좀 해볼까? 하고 얼쩡거리니까 어디선가 회원님~ 하면서 나타나시더라 키키
1,아 키키 너무 관심 집중 되어도 부담스럽고 부끄럽지 않아...?
1,지난달에 우리 같이 다니던 곳이 딱 그랬잖아 키키 대표님이 열정맨이셔서
1,눈에 띄면 살 빼 버린다 하는 의지가 느껴졌지...
1,아 위치는 어떤데?
1,우리 다니던 곳이랑 거의 비슷한데?
1,너희 집에서 10분 정도 더 걸으면 될 거야
1,키키 나도 다녀볼까... 몸의 건강과 정신의 건강을 동시에 잡는 걸 노리겠어...
1,내가 전에 너한테 추천했던 쇼핑몰 있잖아
1,뭐 미국 쇼핑몰이라던 그거? 엄청 싸고 이쁘다고 했던 것 같은데
1,응응 그거 사실 중국 쇼핑몰이래 키키 와 배신감... 모델이 다 서양 사람이라서 깜빡 속았다
1,와 진짜? 놀랍네... 키키 그래도 옷만 싸고 이쁘면 되지 뭐... 디자인은 마음에 든다며
1,하 그게 ㅠㅠ... 다른 유명한 브랜드 디자인들 엄청 갖다 쓴대...
1,헉 진짜? 그럼 고소당하고 그런 거 아닌가? 이쁜 이유가 있었구나
1,가격에 눈이 멀어서 짝퉁입는사람됐어 부끄럽다...
1,그래도 이미 산 건 어쩔 수 없지 이번에 산 것까진 마음껏 입어~
1,그래야지 뭐... 우리나라 쇼핑몰에서 살까 싶은데 샵 고르는 것부터 고난이도다
1,하도 많긴 하지 키키 모아 놓은 어플에서 고르는 건 어때?
1,그렇게 해봤는데 그런 쇼핑몰들 중에 중국에서 떼와서 가격만 좀 더 비싸게 파는 곳도 많더라구
1,이러나 저러나 똑같구나 ㅠㅠ 어렵다...
1,너는 어떻게 옷 사는 편이야?
1,나는 계절 별로 쇼핑 한번?씩만 하는 듯 애초에 옷이 별로 없긴 한데 백화점 가 키키
1,우와 백화점은 비싸잖아...
1,한 번 살 때 좋은 옷을 사서 오래 입는 타입인가?
1,그것도 있긴 한데 사이즈가 애매해서 안 입어보면 불안해... 그래서 인터넷으로는 못 사겠더라 ㅠ
1,요즘에 제이와이피 주식 살까 말까 고민 중인데 어떤지 알아?
1,키키 엔터주는 외국인들 돈 놀이라더니 그걸 왜 물어봐
1,그래도 분위기는 봐야지 키키 세계로 뻗어나가는 케이팝~
1,트와이스가 여름 앨범 대박 쳤지 않나? 나도 한참 좋아했었어.
1,원래 제이와이피는 여돌 장인이라고 유명하잖아 키키 남돌은 어때?
1,스트레이키즈는 갑자기 엄청 몸집 불리는 것 같긴 하더라
1,헐 얘네 인기 많아? 진짜 의외 나도 늙었나 봐... 누군지도 잘 모르겠어
1,키키 나도 얘네 볼 때마다 신인 같은 느낌... 키키 그런데 최근에 내 주변에서 난리야
1,뭔 일을 했길래 그렇게 반응이 좋대?
1,최근에 낸 노래에 한국적인 소재를 섞었다나 봐
1,와 그거 잘 만들기 어려운데 지금까지 여러 아이돌이 시도했지만 괜찮았던 기억이 없네
1,키키 제이와이피에서 많이 연구한 건지 아이돌의 젊은 감성인지 모르겠지만 어쨌든 잘나가
1,검색해봐도... 멤버들 다 초면이다 키키 누가 인기 많아? 나도 관심이 가네
1,내 친구들 사이에서는 펠릭스 얘가 인기 최고야 비주얼이 특출 나긴 하더라 스타일링이 독특해서 그런가?
1,너 왜 이렇게 잘 아는 거야 혹시 니 얘기를 친구인 척 얘기하는 거 아니지
1,아 키키 아니야 얘기를 많이 들어서 그래 한 달 사이에 내 주변만 열 명 정도 불었어
1,신비한 동물사전 그린델왈드 역할 조니뎁에서 매즈미켈슨으로 바뀐 거 봤어?!
1,봤지 봤지 그냥 비주얼만으로 서사 뚝딱이더라
1,맞아 덤블도어랑 그린델왈드 사이에 썸씽이 있는 설정이라며 키키
1,아 진짜? 키키 처음 알았는데 비주얼만으로도 개연성 완성
1,나도 영화 보기도 전에 이미 설득된 것 같아 키키
1,어쩜 이렇게 작품이랑 잘 어울리지 눈빛부터 뭔가 다르다...
1,ㅇㅈ 어떻게 사람이 이렇게 사연 있게 생길 수가 있어
1,이제 다른 배우가 그 역할 하는 건 상상도 못할 것 같아 너무 잘 어울려 키키
1,그런데 지금 돌고 있는 이미지는 비공식이래 팬메이드라던데
1,와 팬메이드인데 그렇게 공식처럼 찰떡이었단 말이야?
1,응응 만든 팬도 만들면서 신났을 것 같음 너무 잘 어울려서 키키
1,내가 캐스팅 디렉터였어도 오케이 났을 때 엄청 뿌듯했을 듯 키키
1,키키 아 신나 공식은 얼마나 더 잘 어울릴까... 헤어 메이크업 코디 다 기대돼 ㅠㅠ
1,나도 나도 하 근데 좀 걱정되기도 하고 키키 이전 배우도 스타일링이 난해 했잖아...
1,아 맞아... 매즈미켈슨 번개 맞은 머리 만들면 가만 안 둬 ㅠㅠ
1,그 캐릭터의 광기는 이미 눈빛 연기로 끝났는데 ㅠㅠ 무리수만 피해주라~
1,어떤 음식 제일 좋아하세요?
1,좋아하는 게 많긴 한데 저는 해산물류를 좋아해요!
1,해산물 맛있죠 ㅠㅠ 해산물 중에 뭘 제일 좋아하세요?
1,최근에는 대하철이라서 대하를 많이 찾고 있는 거 같아요!
1,맞아요 요즘 대하철인데 드셨나요?
1,네네 최근에 회식 겸해서 대하 먹으러 갔는데 맛있더라구요 키키 드셨어요?
1,네 저는 집에서 먹었어요 키키 논산에도 대하 파는 집 있나요?
1,저희 집 앞에 회 포장 집 있는데 거기서 일 키로에 오만 원에 팔고 있더라구요!
1,아아 키키 가서 먹고 싶었는데 잘 안 나오더라고요 ㅠㅠ
1,한번 가서 드셔 보세요 키키 살 통통해서 맛있더라구요!
1,그래야겠어요 키키 혹시 고기도 좋아하시나요?
1,그럼요 고기는 무조건 사랑이죠 ㅠㅠ
1,역시 오거리에 목구멍이라는 데 가보셨어요?
1,이번에 생겼다고 하는데 아직은 못 가봤어요 ㅠㅠ
1,거기 맛있어요?
1,거기 삼겹살 맛집이래요 ㅠㅠ 가 보려고요! 가보세요!
1,맞아요 시간 나면 꼭 한번 가봐야겠어요 하하
1,지금 자취 중이신가요?
1,아니요 전 부모님이랑 같이 살고 있어요~
1,아아 자취 해보신 적 있으세요?
1,음 자취보단 예전에 기숙사에서 지내본 적은 있어요 !
1,기숙사는 어떠셨어요? 지금이 낫죠?
1,기숙사는 사람들하고 같이 지내기도 해야 되고 ㅠㅠ 집이 편하긴 편한 거 같아요 키키
1,지금 자취하고 계신 거예요?
1,아뇨 ㅠㅠ 저도 지금 부모님이랑 살고 있어요
1,맞아여... 부모님이랑 지내야 빨래도 그렇고 밥도 그렇고 되게 편해서 못나가요 ㅠㅠ
1,그런 부분은 좋은데 자취하다가 들어오니깐 조금 불편해요 키키
1,아 친구들도 혼자 살다 오면 그렇다곤 하더라구요 키키
1,그래도 돈 모으기엔 부모님이랑 지내는 게 최고죠 ㅠㅠ
1,맞아요 돈 때문에 집에서 못 나갑니다 ㅠㅠ 키키
1,자본주의 ㅠ 넘 슬프네요 진짜...
1,요즘 논산도 월세 장난 아니던대요...? ㅠㅠ
1,논산도 대전이랑 지금 별 차이 없다더라구요... 신축도 너무 비싸요 ㅠㅠ
1,하 당분간은 독립 꿈도 못 꾸겠어요 ㅠㅠ
1,진짜요... 열심히 모아서 일단 청약이라도 나중에 도전 하려구요 ㅠㅠ
1,출근 하실 때 대중교통 이용하세요?
1,아뇨 저는 자가용 있어서 차 타고 출근해요!
1,헐 자가용 ㅠㅠ 뚜벅이는 부럽습니다 ㅠㅠ
1,자가용 근데 너무 돈 덩어리라 ㅠㅠ 가끔은 뚜벅이로 돌아가야 되나 싶어요...
1,차 타신 지는 어느 정도 되셨어요?
1,음 지금 4년 정도 돼가는 거 같아요~
1,그래도 오래 되셨네요 ~ 저는 장롱 면허라 키키
1,저도 장롱이었다가 여기서 생활하려면 차 필요해서 ㅠㅠ 뽑은 거예요... 장롱도 할 수 있어요 키키
1,저 저번에 한번 역주행 할 뻔해서 키키 다시 배워야 해요 흑 ㅠ
1,키키 아니 키키 어쩌다가 역주행을 한 거예요 키키
1,키키 차선을 잘못 봐서 ㅠㅠ 안 그래도 엄청 놀래서 울 뻔했습니다 ㅠㅠ
1,진짜 심장 쫄깃 했겠어요 ㅠㅠ 운전 진짜 조심해야 돼요...
1,맞아요 ㅠ 한 순간이더라고요 ㅠㅠ 다시 처음부터 배워야죠...
1,요즘은 차 사기 전에 많이들 배우더라구요 그거 하면 될 거예요 ㅠㅠ
1,그래야겠어요 키키 면허를 너무 쉬울 때 따서 이게 문제인 듯해요 키키
1,"지금은 진짜 강화됐다던데 ㅠㅠ 그래도 사고 생각하면 어려워지는 게 맞긴 해요,"
1,지금 무슨 일 하고 계세요?
1,지금 저는 회사 경리 업무 보고 있어요 !
1,하신 지는 어느 정도 되셨어요?
1,음 한 5-6년 정도는 이쪽 일을 한 거 같아요!
1,엄청 오래 하셨네요! 잘 맞으신가 봐요!
1,당연히 안 맞아요... 모두가 그렇듯 먹고 살아야 되니까 ㅠㅠ  흑...
1,아 ㅠㅠ 그니깐 쓰는 게 있어서 벌어야 하니까 휴...
1,풍족한 나라가 돼서 먹고 놀고 한다는 건 이루어질 수 없는 거겠죠...
1,꿈이죠... 여기선 ㅠㅠ 하고 싶은 거에 비해 가진 게 별로 없어요 ㅠㅠ
1,"맞아여, 그래도 언젠간 이렇게 지내면 복이 들어오는 날이 있겠죠 ㅠㅠ"
1,열심히 살면 뭐라도 될 거예요! 힘내요 우리...
1,맞아요... 일 하고 계신 거예요?
1,저는 공부하면서 알바 중이에요 ㅠㅠ
1,헉... 엄청 힘들겠어요 ㅠ 일도 힘든데 공부라니...
1,공부가 주목적인데 ㅠㅠ 용돈 벌이 중입니다 ㅠㅠ
1,용돈 벌이 한다고 공부에 소홀해지면 안돼여 ㅠㅠ
1,주위에 군대 가신 분 있으세요?
1,일단 친오빠가 몇 년 전에 갔다 오긴 했어요~
1,아아 저도 지금 동생이 가있어요 키키
1,키키 동생이면 걱정 엄청 될 거 같아요 키키
1,연락은 자주 해요?
1,네 키키 자대 가더니 자주 오더라고요 키키
1,요즘 군대는 핸드폰도 들고 가서 걱정은 많이 안 해도 될 거 같아요 키키
1,키키 맞아요 많이 좋아졌던데요 키키 시도 때도 전화 와요!
1,키키 심심해 하는 거 같은데 전화 잘 받아줘요 ㅠㅠ
1,받아주려고 하는데 키키 귀찮을 때도 있어요 ㅠㅠ
1,그럼 바쁜 척하고 모르는 척 전화 안 받아버리는 키키
1,맞아요 키키 나중에 어? 전화했었네? 키키 이러고
1,키키 너 왜캐 놀고 있냐고 전화 좀 그만 하라고 구박하고 키키
1,키키 그렇게 말하고 좀 미안해서 키키 또 받아주고 하 키키
1,진짜 가족애라는 게 대단하긴 한 거죠 뭐... 키키
1,그러니까요 키키 신기해요 키키 동생 이제 300일 남았다고 좋아하던데 안쓰럽더라고요
1,300일... 아직도 너무 먼 이야기 같은데 키키 귀엽네여
